RH_pct,Wind_Spd_mph,Wind_Direction_deg,Low_Cloud_Ht_ft,Med_Cloud_Ht_ft,High_Cloud_Ht_ft,Visibility_mi,Atm_Press_hPa,Sea_Lev_Press_hPa,Altimeter_hPa,LES_Snowfall,idx
28,6,0,0,0,0,10,1000.6,1024.2,1023.7,0,417
31,3,0,0,0,0,10,1001,1024.5,1024,0,418
34,5,160,0,0,0,10,1001,1024.5,1024,0,419
41,0,0,0,0,0,10,1001.3,1024.9,1024.4,0,420
39,5,0,0,0,0,10,1001,1024.7,1024,0,421
41,5,0,0,0,0,10,1000.6,1024.1,1023.7,0,422
45,5,0,0,0,0,10,1000.3,1024,1023.4,0,423
51,6,30,0,0,0,10,1001.3,1024.7,1024.4,0,424
65,7,30,0,0,0,10,1001.3,1024.7,1024.4,0,425
73,6,30,0,0,0,9,1001.6,1025.2,1024.7,0,426
82,0,0,0,0,0,7,1001.6,1025.3,1024.7,0,427
96,0,0,0,0,0,6,1002,1025.7,1025.1,0,428
92,0,0,0,0,0,6,1002,1025.9,1025.1,0,429
91,0,0,0,0,0,6,1002.3,1026.1,1025.4,0,430
92,0,0,100,0,0,5,1001.6,0,1024.7,0,431
20,7,0,0,0,0,10,994.3,1017.5,1017.3,0,432
20,9,180,0,0,0,10,994,1017.2,1016.9,0,433
25,5,0,0,0,0,10,994,1017.3,1016.9,0,434
30,3,0,0,0,0,10,994.3,1017.9,1017.3,0,435
32,5,0,0,0,0,10,994,1017.5,1016.9,0,436
33,6,190,6500,0,0,10,994.3,1017.8,1017.3,0,437
33,3,220,3600,0,0,10,994.7,1018.1,1017.6,0,438
33,3,0,3600,0,0,10,994.7,1018,1017.6,0,439
52,5,260,3900,0,0,10,993.3,1016.7,1016.3,0,440
54,5,20,3900,0,0,9,994,1017.1,1016.9,0,441
60,0,0,3900,6000,7000,10,994,1017.2,1016.9,0,442
65,6,30,3500,4600,6000,10,994.3,1017.6,1017.3,0,443
70,0,0,4400,5000,0,10,994.7,1017.8,1017.6,0,444
76,0,0,4600,6000,0,10,995,1018.2,1017.9,0,445
78,0,0,3800,0,0,9,994.7,1018,1017.6,0,446
89,0,0,0,0,0,8,995,1018.4,1017.9,0,447
70,5,30,3300,5000,0,9,997.3,1020.7,1020.3,0,448
68,3,350,2700,3700,0,10,997.7,1021,1020.7,0,449
73,0,0,3200,4300,0,7,997.7,1021.1,1020.7,0,450
76,0,0,2700,0,0,7,997.7,1021.1,1020.7,0,451
83,3,300,2900,0,0,8,998,1021.2,1021,0,452
86,0,0,3300,0,0,5,998,1021.3,1021,0,453
86,0,0,2700,0,0,4,997.7,1021.1,1020.7,0,454
93,5,120,2500,4400,0,2,997.3,0,1020.3,0,455
100,0,0,200,0,0,1,996.3,1019.4,1019.3,0,456
96,0,0,200,0,0,0,996.7,1020,1019.6,0,457
95,8,360,200,0,0,1,997.7,1021.2,1020.7,0,458
95,8,40,400,0,0,2,998,1021.3,1021,0,459
100,0,0,200,0,0,3,998,0,1021,0,460
96,5,350,200,0,0,4,998.3,1021.7,1021.3,0,461
92,9,10,200,0,0,3,998.3,1021.6,1021.3,0,462
95,8,20,200,0,0,3,998,1021.5,1021,0,463
83,7,0,4000,7000,0,7,988.7,1011.7,1011.5,0,464
74,8,150,5500,7500,0,10,988.3,1011.3,1011.2,0,465
74,5,0,3800,0,0,10,989,1012.2,1011.9,0,466
74,9,180,3600,0,0,10,989,1012.1,1011.9,0,467
74,7,0,3200,9000,0,10,989,1011.9,1011.9,0,468
77,7,0,3700,0,0,10,989,1012.2,1011.9,0,469
83,9,180,10000,0,0,10,989,1011.9,1011.9,0,470
77,6,0,3600,0,0,10,988.3,1011.4,1011.2,0,471
92,9,320,500,0,0,1,990,1013,1012.9,0,472
92,3,10,600,0,0,1,989.7,1012.7,1012.5,0,473
87,8,330,1100,0,0,1,990.7,0,1013.5,0,474
88,8,320,1900,0,0,10,991,1014,1013.9,0,475
87,8,310,900,1500,0,5,991.3,0,1014.2,0,476
92,10,10,500,1000,0,2,991,1014,1013.9,0,477
92,13,340,800,1200,0,3,992.3,1015.5,1015.2,0,478
93,9,340,800,1200,2000,10,992.7,0,1015.6,0,479
74,10,340,1700,0,0,10,996.3,1019.8,1019.3,0,480
74,13,330,1700,0,0,10,995.7,1019.4,1018.6,0,481
68,9,340,2500,3000,0,10,996.7,0,1019.6,0,482
68,7,330,3200,0,0,10,996.7,1020.2,1019.6,0,483
71,10,340,2100,2800,0,10,996.7,1020.5,1019.6,0,484
66,11,360,2800,3500,0,10,996.7,1020.5,1019.6,0,485
65,11,360,2800,0,0,10,996.3,1020,1019.3,0,486
65,13,10,2600,0,0,10,995.7,1019.6,1018.6,0,487
92,13,10,200,0,0,0,979.7,1003,1002.4,1,488
88,14,340,400,0,0,0,981,1004.4,1003.7,1,489
92,0,340,300,0,0,0,982.7,1006.1,1005.4,1,490
84,10,310,1200,2500,0,3,983.7,1007.2,1006.4,0,491
88,9,280,1200,2500,0,3,985.7,1009.1,1008.5,0,492
88,8,280,1200,3600,4300,3,986.7,1010.4,1009.5,0,493
92,5,250,1900,3900,8000,3,988,0,1010.8,0,494
88,8,270,2400,4700,0,3,988.7,1012.4,1011.5,0,495
63,9,190,7500,0,0,10,997.7,1021.4,1020.7,0,496
69,8,180,2900,6500,0,10,997.3,1021.2,1020.3,0,497
77,21,260,2700,0,0,5,998,1021.7,1021,0,498
72,16,240,2500,3300,0,10,999,1022.7,1022,0,499
68,10,250,2800,0,0,10,999,0,1022,0,500
71,11,270,2800,0,0,10,999.3,1023.2,1022.4,0,501
60,20,260,3400,0,0,10,1000,1024,1023,0,502
65,11,250,4100,0,0,9,1000.6,1024.4,1023.7,0,503
79,13,230,1400,1900,2900,1,1000.3,0,1023.4,0,504
79,11,230,4900,0,0,2,1000.3,0,1023.4,0,505
84,8,230,2300,4100,0,1,1000.3,1024.5,1023.4,0,506
85,8,250,500,1600,0,1,1000.6,0,1023.7,1,507
85,5,0,800,3100,0,5,1001,0,1024,1,508
65,6,330,3300,5500,0,10,1001.3,1025.3,1024.4,0,509
79,11,310,1700,6000,0,2,1001.6,0,1024.7,0,510
71,13,310,1000,2700,0,8,1002,1026,1025.1,1,511
85,13,260,1000,0,0,1,992,0,1014.9,0,512
77,9,250,2100,0,0,1,992,1016.1,1014.9,0,513
79,9,250,2100,0,0,9,992.7,0,1015.6,0,514
88,6,250,2400,4200,0,1,993.3,1017.1,1016.3,0,515
85,7,240,4800,0,0,9,993.7,0,1016.6,0,516
77,6,220,3700,4500,0,9,994,1017.9,1016.9,0,517
84,9,250,2700,3400,0,10,994.3,1018.2,1017.3,0,518
80,6,250,4500,0,0,7,994.7,1018.5,1017.6,0,519
70,9,180,2600,0,0,8,996.7,1020.8,1019.6,0,520
70,7,180,2400,0,0,10,996.3,1020.2,1019.3,0,521
71,7,180,2400,8000,0,10,995,1019,1017.9,0,522
80,6,0,2400,4000,0,2,994,1018.1,1016.9,0,523
77,6,0,4900,7000,0,9,992.7,1016.6,1015.6,0,524
77,8,160,2100,6500,8000,10,991.3,1015.2,1014.2,0,525
74,8,170,2100,6500,10000,10,990,1013.9,1012.9,0,526
74,9,160,6500,8500,0,10,988,1011.8,1010.8,0,527
81,14,290,2200,3100,0,2,986.4,1010,1009.1,0,528
78,9,280,2000,3200,0,2,987.3,1010.8,1010.2,0,529
71,15,290,4100,0,0,8,988,1011.6,1010.8,0,530
71,11,280,6000,8000,9000,10,989.3,1013,1012.2,0,531
85,10,300,1400,3200,7000,1,990,0,1012.9,0,532
87,17,310,400,1100,0,0,991,1014.7,1013.9,0,533
87,15,310,600,1300,0,0,992,1015.9,1014.9,1,534
79,17,310,1500,2300,2900,0,993,0,1015.9,0,535
62,18,300,2600,3200,0,3,1004,1028.2,1027.1,0,536
64,17,290,3200,4800,0,4,1004.6,1029,1027.8,0,537
62,15,290,5000,0,0,10,1005.3,1029.6,1028.4,0,538
62,14,290,4200,0,0,10,1006,1030.2,1029.1,0,539
59,16,280,4200,0,0,10,1006,1030.3,1029.1,0,540
64,16,290,4200,0,0,9,1006.3,1030.5,1029.5,0,541
65,16,300,3800,0,0,5,1006.6,1030.8,1029.8,0,542
67,15,280,4000,0,0,5,1006.3,1030.5,1029.5,0,543
55,11,220,12000,0,0,10,999,1022.8,1022,0,544
57,10,220,7000,10000,0,10,998,1022.1,1021,0,545
57,13,210,7500,0,0,10,997.7,1021.7,1020.7,0,546
65,13,210,5000,7000,10000,10,997,1020.8,1020,0,547
71,14,210,7000,0,0,10,996.7,1020.6,1019.6,0,548
71,15,220,6000,8000,0,10,996.3,1020.2,1019.3,0,549
71,10,220,6000,0,0,10,995.7,1019.8,1018.6,0,550
71,13,220,7000,0,0,10,996,1020,1019,0,551
52,14,200,0,0,0,10,990,1013.3,1012.9,0,552
56,15,200,0,0,0,10,989.3,1012.7,1012.2,0,553
59,13,200,0,0,0,10,989,1012.5,1011.9,0,554
61,15,210,0,0,0,10,989,1012.6,1011.9,0,555
66,14,220,0,0,0,10,989.7,1013.4,1012.5,0,556
69,20,220,0,0,0,10,990.3,1014.1,1013.2,0,557
75,13,230,0,0,0,10,990.7,1014.4,1013.5,0,558
75,11,220,0,0,0,10,991,1014.5,1013.9,0,559
55,8,210,6000,0,0,10,994,1017.4,1016.9,0,560
59,8,210,6000,0,0,10,994,1017.5,1016.9,0,561
59,3,210,6500,0,0,10,994.3,1017.8,1017.3,0,562
61,6,0,6000,0,0,10,994.7,1018.1,1017.6,0,563
64,9,230,6000,0,0,10,995.3,1018.8,1018.3,0,564
66,6,190,5000,0,0,10,995.3,1018.8,1018.3,0,565
62,8,200,5000,7000,0,10,995.3,1018.8,1018.3,0,566
59,6,0,7000,0,0,10,996,1019.6,1019,0,567
60,0,0,4300,0,0,10,1002,1025.5,1025.1,0,568
60,0,0,4300,7000,0,10,1001.6,1025.3,1024.7,0,569
60,3,0,5500,7000,0,10,1001.6,1025.4,1024.7,0,570
79,5,0,5500,0,0,4,1002.3,1026.1,1025.4,0,571
75,8,130,2700,0,0,10,1002.3,1026.2,1025.4,0,572
85,3,0,2700,0,0,4,1003,1026.9,1026.1,0,573
88,3,0,2500,0,0,8,1002.3,1026,1025.4,0,574
92,3,0,2500,4700,0,3,1001.3,1025.2,1024.4,0,575
92,3,0,1800,3000,0,3,989.7,1012.8,1012.5,0,576
92,5,0,800,1500,0,4,989.3,1012.5,1012.2,0,577
92,3,0,1000,2400,3300,10,988.7,1012,1011.5,0,578
93,3,0,800,1800,0,10,988,0,1010.8,0,579
93,3,0,1300,0,0,10,987.3,0,1010.2,0,580
93,5,170,900,0,0,6,986.7,0,1009.5,0,581
96,0,0,500,0,0,6,986,1009.3,1008.8,0,582
96,0,0,300,0,0,3,985.4,1008.6,1008.1,0,583
84,8,220,1000,0,0,7,986.7,1009.9,1009.5,0,584
81,15,220,1000,0,0,5,987,1010.5,1009.8,0,585
81,8,220,1400,0,0,7,987,1010.3,1009.8,0,586
81,10,210,1400,0,0,8,987,1010.4,1009.8,0,587
81,9,190,1400,0,0,7,986.7,1010,1009.5,0,588
81,10,190,0,0,0,7,986.4,1009.8,1009.1,0,589
84,8,190,10000,0,0,6,986,1009.4,1008.8,0,590
81,8,190,0,0,0,6,985.7,1009,1008.5,0,591
73,11,210,4500,0,0,10,972.4,995.2,994.9,0,592
70,13,200,3500,6500,0,10,972.7,995.6,995.3,0,593
73,8,210,6500,0,0,10,973.1,995.8,995.6,0,594
72,7,0,6500,0,0,10,973.1,996.1,995.6,0,595
72,9,200,6000,0,0,10,973.7,996.6,996.3,0,596
73,8,200,12000,0,0,10,973.7,996.5,996.3,0,597
73,9,200,12000,0,0,10,973.4,996.4,995.9,0,598
73,8,220,0,0,0,10,973.1,996,995.6,0,599
67,11,320,1700,2800,0,10,984.7,1007.8,1007.5,0,600
69,11,300,2500,3400,0,10,986.4,1009.6,1009.1,0,601
69,11,280,3500,4200,0,10,988,1011.2,1010.8,0,602
75,6,280,4700,0,0,10,988.7,1012.2,1011.5,0,603
75,3,300,4300,0,0,10,989.3,1012.7,1012.2,0,604
81,0,0,4700,0,0,10,990,1013.5,1012.9,0,605
75,3,200,4500,0,0,10,990.3,1013.6,1013.2,0,606
78,3,230,4500,0,0,10,990.7,1014.1,1013.5,0,607
60,7,0,2500,0,0,10,984.7,1008.1,1007.5,0,608
68,10,180,2100,0,0,10,984.7,1007.8,1007.5,0,609
68,8,160,1900,0,0,10,984.4,1007.5,1007.1,0,610
70,9,160,1900,0,0,10,984.4,1007.7,1007.1,0,611
76,6,0,1900,0,0,10,985.4,1008.5,1008.1,0,612
85,6,170,1700,0,0,10,985,1008.2,1007.8,0,613
89,7,190,1100,0,0,4,985,1008.1,1007.8,0,614
93,6,190,900,0,0,2,985,0,1007.8,0,615
50,10,240,0,0,0,10,993.3,1016.6,1016.3,0,616
57,13,250,0,0,0,10,994,1017.2,1016.9,0,617
64,8,270,0,0,0,10,994.3,1017.7,1017.3,0,618
64,7,240,0,0,0,10,994.7,1018.1,1017.6,0,619
66,7,230,0,0,0,10,995.3,1018.8,1018.3,0,620
72,7,230,0,0,0,10,995.3,1018.9,1018.3,0,621
72,5,240,11000,0,0,10,995.7,1019.2,1018.6,0,622
77,5,230,11000,0,0,10,995.3,1019.1,1018.3,0,623
58,7,270,3300,0,0,10,1003.3,1027.2,1026.4,0,624
60,9,290,3300,0,0,10,1004.3,1028.2,1027.4,0,625
60,8,300,3300,0,0,10,1005,1028.7,1028.1,0,626
60,3,240,3300,0,0,10,1005,1028.6,1028.1,0,627
68,3,230,3000,0,0,10,1005,1029,1028.1,0,628
74,5,190,2800,0,0,10,1005,0,1028.1,0,629
74,5,180,3000,0,0,10,1004.6,1028.4,1027.8,0,630
80,0,0,2600,0,0,10,1004.3,1028.5,1027.4,0,631
48,11,210,0,0,0,10,1002.3,1026,1025.4,0,632
54,8,230,0,0,0,10,1002,1025.8,1025.1,0,633
57,7,0,0,0,0,10,1002,1025.9,1025.1,0,634
56,7,220,0,0,0,10,1002,1025.7,1025.1,0,635
61,7,0,0,0,0,10,1001.6,1025.4,1024.7,0,636
64,6,180,0,0,0,10,1001.6,1025.4,1024.7,0,637
66,6,0,0,0,0,10,1001.3,1025.4,1024.4,0,638
61,8,200,0,0,0,10,1001.3,1025.2,1024.4,0,639
41,16,240,7500,0,0,10,997,1020.6,1020,0,640
42,9,250,7500,0,0,10,997.3,1020.8,1020.3,0,641
48,10,240,7500,0,0,10,997.7,1021.3,1020.7,0,642
50,9,230,8500,0,0,10,998,1021.5,1021,0,643
59,10,240,0,0,0,10,998,1021.5,1021,0,644
61,7,200,11000,0,0,10,998,1021.7,1021,0,645
67,5,0,12000,0,0,10,998.7,1022.4,1021.7,0,646
75,5,160,12000,0,0,10,999.3,1022.9,1022.4,0,647
59,7,90,7000,12000,0,10,1000.6,1024.3,1023.7,0,648
61,5,60,6000,10000,0,10,1000.6,1024.4,1023.7,0,649
64,3,0,11000,0,0,10,1000.3,1024,1023.4,0,650
64,7,100,5500,7500,0,10,1000.3,1024,1023.4,0,651
72,6,100,4800,6000,0,10,1000.3,1024,1023.4,0,652
78,9,100,3800,0,0,10,999.6,1023.5,1022.7,0,653
72,13,110,3200,0,0,10,999.3,1023.1,1022.4,0,654
66,8,90,3200,0,0,10,998,1021.8,1021,0,655
88,9,100,1100,1400,4500,10,978.7,1001.8,1001.4,0,656
93,11,120,1800,3600,0,7,978,0,1000.7,0,657
92,11,140,1700,2200,0,10,977.4,1000.4,1000,0,658
87,8,140,1500,2200,0,10,977.4,0,1000,0,659
86,7,0,2700,6000,0,10,977.4,1000.3,1000,0,660
76,13,170,6000,0,0,10,976.7,999.8,999.3,0,661
70,8,160,4300,0,0,10,976.4,999.3,999,0,662
78,11,200,2400,3200,6500,10,976.4,999.2,999,0,663
85,16,270,2700,4000,0,10,983.7,1007,1006.4,0,664
89,15,280,2000,2900,0,10,985,1008.5,1007.8,0,665
82,15,270,2400,3400,4100,10,986.7,1010,1009.5,0,666
82,14,280,2200,4100,0,10,987.3,1010.7,1010.2,0,667
78,9,290,2600,3200,0,10,988.3,1011.6,1011.2,0,668
75,13,300,3000,11000,0,10,988.7,1012.2,1011.5,0,669
78,8,290,2000,2800,0,10,989,1012.6,1011.9,0,670
81,3,260,2000,0,0,10,990,1013.3,1012.9,0,671
46,6,0,0,0,0,10,995.3,1019,1018.3,0,672
41,7,0,0,0,0,10,995,1018.6,1017.9,0,673
44,5,190,0,0,0,10,995,1018.6,1017.9,0,674
50,7,0,0,0,0,10,995.3,1019,1018.3,0,675
54,5,0,0,0,0,10,995.7,1019.2,1018.6,0,676
56,7,190,0,0,0,10,995.3,1019,1018.3,0,677
51,8,170,0,0,0,10,994.7,1018.3,1017.6,0,678
51,5,0,0,0,0,10,994.7,1018.2,1017.6,0,679
78,9,330,1800,0,0,10,988,1011.4,1010.8,0,680
80,8,360,1400,0,0,10,988,0,1010.8,0,681
78,8,360,1600,0,0,10,988,1011.3,1010.8,0,682
75,9,350,2200,2700,0,10,987.7,1011.1,1010.5,0,683
75,11,20,2300,0,0,10,987.3,1010.8,1010.2,0,684
78,8,30,1600,2300,0,10,987.3,1010.8,1010.2,0,685
78,11,360,1900,2600,0,10,987,1010.3,1009.8,0,686
75,8,360,2600,0,0,10,986.4,1009.8,1009.1,0,687
78,10,290,1400,0,0,7,987.3,1010.7,1010.2,0,688
78,9,290,1800,0,0,8,987.7,1011.2,1010.5,0,689
74,7,290,2200,0,0,10,988,1011.5,1010.8,0,690
71,7,270,2300,0,0,10,988,1011.5,1010.8,0,691
71,8,260,2500,0,0,10,988,1011.5,1010.8,0,692
71,6,250,2400,0,0,10,988,1011.5,1010.8,0,693
74,6,230,2200,0,0,10,987.7,1011.1,1010.5,0,694
71,5,0,2000,0,0,10,987.7,1011.1,1010.5,0,695
61,7,0,0,0,0,10,989,1012.5,1011.9,0,696
59,10,210,0,0,0,10,989.3,1012.9,1012.2,0,697
59,7,0,0,0,0,10,990,1013.6,1012.9,0,698
66,7,0,0,0,0,10,991,1014.4,1013.9,0,699
72,7,190,0,0,0,10,991.3,1015,1014.2,0,700
75,5,220,12000,0,0,10,992,1015.7,1014.9,0,701
75,7,230,12000,0,0,10,992.7,1016.2,1015.6,0,702
75,8,240,12000,0,0,10,993,1016.6,1015.9,0,703
92,3,50,1000,0,0,10,1002,1025.8,1025.1,0,704
92,7,50,700,0,0,8,1003,1026.7,1026.1,0,705
92,7,50,900,0,0,10,1003.6,1027.5,1026.8,0,706
92,7,60,1100,5000,6000,10,1004.3,1028.3,1027.4,0,707
92,3,80,900,3500,0,10,1005.6,1029.4,1028.8,0,708
92,3,60,900,2800,3400,10,1006.6,1030.4,1029.8,0,709
92,3,60,1000,3000,0,10,1007,1030.8,1030.1,0,710
92,5,40,1100,3600,7000,10,1008,1031.8,1031.2,0,711
84,5,90,1200,0,0,10,1010,1033.8,1033.2,0,712
84,5,80,1200,0,0,10,1010,1033.8,1033.2,0,713
88,6,100,1000,0,0,10,1009.6,1033.7,1032.8,0,714
88,3,80,800,0,0,10,1009,1033,1032.2,0,715
92,3,100,600,0,0,6,1009,1032.9,1032.2,0,716
92,3,110,600,0,0,4,1008.6,1032.6,1031.8,0,717
92,3,130,600,0,0,4,1008,1031.8,1031.2,0,718
92,0,0,600,0,0,4,1008,1031.9,1031.2,0,719
81,8,30,1300,0,0,10,1007.6,1031.6,1030.8,0,720
85,6,30,1100,0,0,10,1007.6,1031.6,1030.8,0,721
85,5,60,1100,0,0,10,1008,1031.7,1031.2,0,722
85,3,100,1100,0,0,10,1007.6,1031.5,1030.8,0,723
85,5,140,900,0,0,10,1008,1031.8,1031.2,0,724
88,9,80,900,0,0,10,1007.3,1031.2,1030.5,0,725
88,8,100,900,0,0,10,1007.3,1031.2,1030.5,0,726
88,7,110,900,0,0,10,1007.3,1031,1030.5,0,727
86,10,130,1300,0,0,8,983.7,0,1006.4,0,728
88,11,140,1300,3000,0,10,983,1006.3,1005.8,0,729
85,9,130,1400,2500,0,7,981.7,1004.9,1004.4,0,730
93,5,0,900,0,0,10,980.4,0,1003,0,731
89,8,170,700,0,0,6,979,0,0,0,732
88,5,0,700,0,0,6,978.4,1001.4,1001,0,733
92,8,170,1400,0,0,4,977,1000.2,999.7,0,734
91,5,0,9500,0,0,10,975,998.1,997.6,0,735
67,18,330,2400,3300,0,10,988.7,1011.9,1011.5,0,736
64,15,320,2900,0,0,10,991,1014.1,1013.9,0,737
64,13,310,2900,0,0,10,992.3,1015.9,1015.2,0,738
69,10,290,3000,0,0,10,994,1017.5,1016.9,0,739
69,10,300,0,0,0,10,995.3,1018.7,1018.3,0,740
66,9,310,0,0,0,10,996,1019.7,1019,0,741
69,13,310,0,0,0,10,997,1020.6,1020,0,742
72,10,310,0,0,0,10,998,1021.5,1021,0,743
48,11,220,12000,0,0,10,999,1022.5,1022,0,744
46,9,190,12000,0,0,10,998.3,1022,1021.3,0,745
42,8,210,0,0,0,10,998,1021.5,1021,0,746
52,5,0,0,0,0,10,997.7,1021.4,1020.7,0,747
58,7,190,0,0,0,10,997,1020.6,1020,0,748
63,10,190,0,0,0,10,996.3,1020.2,1019.3,0,749
66,9,200,0,0,0,10,996.3,1019.9,1019.3,0,750
69,6,0,0,0,0,10,995.7,1019.3,1018.6,0,751
45,10,190,10000,0,0,10,988,1011.3,1010.8,0,752
43,10,190,10000,0,0,10,987.3,1010.6,1010.2,0,753
49,11,200,10000,0,0,10,987.3,1010.5,1010.2,0,754
51,13,190,0,0,0,10,987,1010.2,1009.8,0,755
51,11,210,0,0,0,10,987.3,1010.5,1010.2,0,756
48,9,180,0,0,0,10,987,1010.5,1009.8,0,757
48,9,200,0,0,0,10,987,1010.4,1009.8,0,758
54,13,200,0,0,0,10,986.7,1010,1009.5,0,759
65,18,220,2700,0,0,10,979.4,1002.3,1002,0,760
65,11,200,2700,0,0,10,979,1002.1,1001.7,0,761
65,14,190,2700,0,0,10,978.7,1001.7,1001.4,0,762
65,9,190,2700,0,0,10,978.4,1001.4,1001,0,763
70,7,180,12000,0,0,10,978.7,1001.8,1001.4,0,764
70,8,190,11000,0,0,10,978.7,1001.8,1001.4,0,765
76,10,200,1800,0,0,10,978.4,1001.4,1001,0,766
85,8,190,1400,0,0,10,977.7,1000.5,1000.3,0,767
73,9,270,2300,0,0,10,981,1003.9,1003.7,0,768
73,6,270,2300,0,0,10,981.4,1004.2,1004.1,0,769
76,7,290,2300,0,0,10,981.7,1004.7,1004.4,0,770
76,6,290,2300,0,0,10,981.7,1004.6,1004.4,0,771
76,0,0,2000,0,0,10,982,1005,1004.7,0,772
85,0,0,2000,0,0,8,982,1005,1004.7,0,773
82,0,0,2000,0,0,10,981.7,1004.9,1004.4,0,774
82,0,0,2200,0,0,10,982,1005,1004.7,0,775
59,11,270,4100,0,0,10,987.7,1011.2,1010.5,0,776
61,11,270,3700,0,0,10,989.3,1012.8,1012.2,0,777
64,9,240,3600,0,0,10,990.3,1013.8,1013.2,0,778
61,7,240,4300,0,0,10,991.3,1014.8,1014.2,0,779
64,8,240,3400,4200,0,10,992,1015.7,1014.9,0,780
64,9,250,4100,0,0,10,993.3,1017,1016.3,0,781
64,7,0,4100,0,0,10,994.3,1017.9,1017.3,0,782
64,6,220,3300,0,0,10,994.3,1018.1,1017.3,0,783
59,9,150,2300,0,0,10,989.3,1012.7,1012.2,0,784
59,10,140,2300,0,0,10,988.7,1012,1011.5,0,785
67,7,130,11000,0,0,10,988,1011.5,1010.8,0,786
75,8,140,12000,0,0,10,987.3,1010.8,1010.2,0,787
72,8,140,12000,0,0,10,986,1009.5,1008.8,0,788
78,6,140,11000,0,0,10,984.7,1008.2,1007.5,0,789
81,7,0,6000,8000,0,9,983.7,1007,1006.4,0,790
93,3,0,1500,3000,0,2,982.7,0,1005.4,0,791
68,14,260,3500,4200,0,7,981.4,1004.8,1004.1,0,792
65,15,260,3300,4200,0,10,982,1005.5,1004.7,0,793
63,14,270,4000,0,0,10,982.7,1006.2,1005.4,0,794
68,9,250,4400,0,0,10,983.4,1006.8,1006.1,0,795
63,6,230,4800,0,0,10,983.7,1007.3,1006.4,0,796
71,5,0,5000,0,0,10,983.7,1007.2,1006.4,0,797
68,5,200,5000,0,0,10,983.7,1007.3,1006.4,0,798
71,0,0,5000,0,0,10,983.7,1007.1,1006.4,0,799
62,17,310,2100,3000,0,4,990.3,1014,1013.2,0,800
71,18,290,2100,3600,0,5,991.3,1015,1014.2,0,801
64,16,300,3200,4700,5500,10,992,1016,1014.9,0,802
73,14,300,2100,3500,6000,7,993,0,1015.9,0,803
67,14,300,3200,4700,6500,8,993.7,1017.6,1016.6,0,804
87,15,290,200,1000,0,1,994.3,1018.3,1017.3,0,805
84,18,300,900,2100,3000,0,995,1019.1,1017.9,0,806
73,21,300,1500,2700,0,1,996,0,1019,0,807
57,5,0,2700,0,0,9,1001,1025,1024,0,808
54,6,170,2900,9500,0,10,1000.6,1024.9,1023.7,0,809
57,3,140,9500,0,0,10,1000.3,1024.3,1023.4,0,810
59,5,0,9500,0,0,10,999.6,1023.7,1022.7,0,811
59,5,140,7500,9500,0,10,999,1023.1,1022,0,812
62,8,170,9000,0,0,10,998,1022,1021,0,813
60,8,150,9500,0,0,10,997,1021.1,1020,0,814
62,8,150,9000,0,0,10,996,1020,1019,0,815
59,11,200,0,0,0,10,987,1010.4,1009.8,0,816
62,9,200,3600,0,0,10,987.3,1010.6,1010.2,0,817
64,9,200,3600,0,0,10,988,1011.2,1010.8,0,818
67,7,190,3600,0,0,10,988,1011.2,1010.8,0,819
72,6,0,5500,0,0,10,988,1011.4,1010.8,0,820
69,8,190,4600,0,0,10,988,1011.4,1010.8,0,821
67,7,0,3800,0,0,10,988,1011.5,1010.8,0,822
73,6,0,2200,3300,0,10,988.7,1011.9,1011.5,0,823
88,8,340,1000,0,0,1,997,1020.6,1020,0,824
88,10,340,1000,0,0,1,998,1021.7,1021,0,825
88,10,340,1200,0,0,3,998.7,1022.4,1021.7,0,826
84,11,340,1200,0,0,10,1000,1023.7,1023,0,827
77,9,350,1600,0,0,10,1001,1024.6,1024,0,828
74,10,350,2000,0,0,10,1001.6,1025.4,1024.7,0,829
74,11,360,2200,0,0,10,1001.6,1025.5,1024.7,0,830
71,9,360,2400,0,0,10,1002.3,1026.1,1025.4,0,831
67,7,30,0,0,0,10,1004,1028.1,1027.1,0,832
62,3,0,0,0,0,10,1004.3,1028.7,1027.4,0,833
64,5,340,9500,0,0,10,1004,1028.1,1027.1,0,834
64,3,330,9500,0,0,10,1004.3,1028.5,1027.4,0,835
64,0,0,8500,0,0,10,1004,1028.3,1027.1,0,836
64,0,0,8500,0,0,10,1003.3,1027.6,1026.4,0,837
68,0,0,7500,9000,12000,10,1003,1027.3,1026.1,0,838
70,3,280,9000,12000,0,10,1003,1027.1,1026.1,0,839
68,6,60,2100,0,0,10,1001.6,1025.8,1024.7,0,840
71,7,70,2100,0,0,10,1002,1026.1,1025.1,0,841
71,5,50,2300,10000,0,10,1002.3,1026.4,1025.4,0,842
68,0,0,2500,2900,6000,10,1004,1028,1027.1,0,843
63,3,350,2500,6500,0,10,1003.6,0,1026.8,0,844
65,7,50,6000,0,0,10,1003,1026.9,1026.1,0,845
65,7,60,6000,0,0,10,1002.3,1026.3,1025.4,0,846
65,9,60,6000,9000,0,10,1000,1024,1023,0,847
83,11,360,1000,0,0,1,993,1016.7,1015.9,0,848
80,15,10,1300,0,0,1,993.3,1017.1,1016.3,0,849
85,13,360,1300,2200,0,1,993.7,0,1016.6,0,850
79,14,10,1300,2700,0,1,994,0,1016.9,0,851
85,7,40,1100,0,0,1,994.7,0,1017.6,0,852
85,10,40,600,1700,0,1,995.7,0,1018.6,0,853
